generation,car_id,start_position_x,start_position_y,end_position_x,end_position_y,is_alive,total_distance,total_time,reward
4,1,945.7958227270403,223.6159552832014,978.7532917096707,149.50607424164716,False,55,11,0.8196325276016921
4,2,945.7958227270403,223.6159552832014,980.2151502332845,154.28759802146234,False,5,1,0.8496325276016921
4,3,945.7958227270403,223.6159552832014,978.7532917096707,159.06912180127753,False,5,1,0.8496325276016921
4,1,941.9100929197555,226.7625572384506,978.7532917096707,149.50607424164716,False,55,11,0.8221450692771552
4,2,941.9100929197555,226.7625572384506,980.2151502332845,154.28759802146234,False,5,1,0.8521450692771553
4,3,941.9100929197555,226.7625572384506,978.7532917096707,159.06912180127753,False,5,1,0.8521450692771553
4,1,938.0243631124706,229.9091591936998,978.7532917096707,149.50607424164716,False,55,11,0.8246467643901119
4,2,938.0243631124706,229.9091591936998,980.2151502332845,154.28759802146234,False,5,1,0.8546467643901119
4,3,938.0243631124706,229.9091591936998,978.7532917096707,159.06912180127753,False,5,1,0.8546467643901119
4,1,933.3884438396367,231.78219216077935,978.7532917096707,149.50607424164716,False,55,11,0.8266473741625516
4,2,933.3884438396367,231.78219216077935,980.2151502332845,154.28759802146234,False,5,1,0.8566473741625515
4,3,933.3884438396367,231.78219216077935,978.7532917096707,159.06912180127753,False,5,1,0.8566473741625515
4,1,928.407470349178,232.21797087451765,978.7532917096707,149.50607424164716,False,55,11,0.8279474009640531
4,2,928.407470349178,232.21797087451765,980.2151502332845,154.28759802146234,False,5,1,0.8579474009640531
4,3,928.407470349178,232.21797087451765,978.7532917096707,159.06912180127753,False,5,1,0.8579474009640531
4,4,928.407470349178,232.21797087451765,928.407470349178,232.21797087451765,False,95,19,0.803947400964053
5,1,928.407470349178,232.21797087451765,978.7532917096707,149.50607424164716,False,55,11,0.8279474009640531
5,2,928.407470349178,232.21797087451765,980.2151502332845,154.28759802146234,False,5,1,0.8579474009640531
5,3,928.407470349178,232.21797087451765,978.7532917096707,159.06912180127753,False,5,1,0.8579474009640531
5,4,928.407470349178,232.21797087451765,928.407470349178,232.21797087451765,False,95,19,0.803947400964053
5,1,929.8693288727917,236.99949465433284,978.7532917096707,149.50607424164716,False,55,11,0.8301105607941031
5,2,929.8693288727917,236.99949465433284,980.2151502332845,154.28759802146234,False,5,1,0.8601105607941031
5,3,929.8693288727917,236.99949465433284,978.7532917096707,159.06912180127753,False,5,1,0.8601105607941031
5,4,929.8693288727917,236.99949465433284,928.407470349178,232.21797087451765,False,95,19,0.806110560794103
5,1,931.3311873964054,241.78101843414802,978.7532917096707,149.50607424164716,False,55,11,0.8322501371659766
5,2,931.3311873964054,241.78101843414802,980.2151502332845,154.28759802146234,False,5,1,0.8622501371659765
5,3,931.3311873964054,241.78101843414802,978.7532917096707,159.06912180127753,False,5,1,0.8622501371659765
5,4,931.3311873964054,241.78101843414802,928.407470349178,232.21797087451765,False,95,19,0.8082501371659766
5,1,932.7930459200192,246.5625422139632,978.7532917096707,149.50607424164716,False,55,11,0.8343649887785983
